"MONATSZAHL","AUSPRÄGUNG","JAHR","MONAT","WERT","VORJAHRESWERT","VERÄND_VORMONAT_PROZENT","VERÄND_VORJAHRESMONAT_PROZENT","ZWÖLF_MONATE_MITTELWERT"
"Arbeitslose","Nichtdeutsche",2021,"202104",21754,18913,-3.13,15.02,21780
"Arbeitslose","Nichtdeutsche",2021,"202105",21347,21309,-1.87,0.18,21783
"Arbeitslose","Nichtdeutsche",2021,"202106",20538,22312,-3.79,-7.95,21635
"Arbeitslose","Nichtdeutsche",2021,"202107",19757,22437,-3.8,-11.94,21412
"Arbeitslose","Nichtdeutsche",2021,"202108",19393,22825,-1.84,-15.04,21126
"Arbeitslose","Nichtdeutsche",2021,"202109",18506,22319,-4.57,-17.08,20808
"Arbeitslose","Nichtdeutsche",2021,"202110",17536,21198,-5.24,-17.28,20503
"Arbeitslose","Nichtdeutsche",2021,"202111",16733,20100,-4.58,-16.75,20223
"Arbeitslose","Nichtdeutsche",2021,"202112",16554,19923,-1.07,-16.91,19942
"Arbeitslose","Nichtdeutsche",2020,"202001",15350,14951,15.87,2.67,13520
"Arbeitslose","Nichtdeutsche",2020,"202002",15222,14342,-0.83,6.14,13593
"Arbeitslose","Nichtdeutsche",2020,"202003",14948,13843,-1.8,7.98,13685
"Arbeitslose","Nichtdeutsche",2020,"202004",18913,13110,26.53,44.26,14169
"Arbeitslose","Nichtdeutsche",2020,"202005",21309,13146,12.67,62.09,14849
"Arbeitslose","Nichtdeutsche",2020,"202006",22312,13022,4.71,71.34,15623
"Arbeitslose","Nichtdeutsche",2020,"202007",22437,13200,0.56,69.98,16393
"Arbeitslose","Nichtdeutsche",2020,"202008",22825,13772,1.73,65.73,17148
"Arbeitslose","Nichtdeutsche",2020,"202009",22319,13208,-2.22,68.98,17907
"Arbeitslose","Nichtdeutsche",2020,"202010",21198,13167,-5.02,60.99,18576
"Arbeitslose","Nichtdeutsche",2020,"202011",20100,12831,-5.18,56.65,19182
"Arbeitslose","Nichtdeutsche",2020,"202012",19923,13248,-0.88,50.38,19738
"Arbeitslose","Nichtdeutsche",2019,"201901",14951,16861,14.26,-11.33,14252
"Arbeitslose","Nichtdeutsche",2019,"201902",14342,16295,-4.07,-11.99,14089
"Arbeitslose","Nichtdeutsche",2019,"201903",13843,15462,-3.48,-10.47,13954
"Arbeitslose","Nichtdeutsche",2019,"201904",13110,14872,-5.3,-11.85,13808
"Arbeitslose","Nichtdeutsche",2019,"201905",13146,14254,0.27,-7.77,13715
"Arbeitslose","Nichtdeutsche",2019,"201906",13022,14033,-0.94,-7.2,13631
"Arbeitslose","Nichtdeutsche",2019,"201907",13200,13718,1.37,-3.78,13588
"Arbeitslose","Nichtdeutsche",2019,"201908",13772,14223,4.33,-3.17,13550
"Arbeitslose","Nichtdeutsche",2019,"201909",13208,13857,-4.1,-4.68,13496
"Arbeitslose","Nichtdeutsche",2019,"201910",13167,13361,-0.31,-1.45,13480
"Arbeitslose","Nichtdeutsche",2019,"201911",12831,12914,-2.55,-0.64,13473
"Arbeitslose","Nichtdeutsche",2019,"201912",13248,13085,3.25,1.25,13487
"Arbeitslose","Nichtdeutsche",2018,"201801",16861,17717,14.49,-4.83,16063
"Arbeitslose","Nichtdeutsche",2018,"201802",16295,17787,-3.36,-8.39,15939
"Arbeitslose","Nichtdeutsche",2018,"201803",15462,17143,-5.11,-9.81,15799
"Arbeitslose","Nichtdeutsche",2018,"201804",14872,16506,-3.82,-9.9,15663
"Arbeitslose","Nichtdeutsche",2018,"201805",14254,16016,-4.16,-11,15516
"Arbeitslose","Nichtdeutsche",2018,"201806",14033,15885,-1.55,-11.66,15362
"Arbeitslose","Nichtdeutsche",2018,"201807",13718,15830,-2.24,-13.34,15186
"Arbeitslose","Nichtdeutsche",2018,"201808",14223,16267,3.68,-12.57,15015
"Arbeitslose","Nichtdeutsche",2018,"201809",13857,15680,-2.57,-11.63,14863
"Arbeitslose","Nichtdeutsche",2018,"201810",13361,15285,-3.58,-12.59,14703
"Arbeitslose","Nichtdeutsche",2018,"201811",12914,14772,-3.35,-12.58,14548
"Arbeitslose","Nichtdeutsche",2018,"201812",13085,14727,1.32,-11.15,14411
"Arbeitslose","Nichtdeutsche",2017,"201701",17717,18300,11.11,-3.19,16663
"Arbeitslose","Nichtdeutsche",2017,"201702",17787,18096,0.4,-1.71,16638
"Arbeitslose","Nichtdeutsche",2017,"201703",17143,17600,-3.62,-2.6,16600
"Arbeitslose","Nichtdeutsche",2017,"201704",16506,17101,-3.72,-3.48,16550
"Arbeitslose","Nichtdeutsche",2017,"201705",16016,16848,-2.97,-4.94,16481
"Arbeitslose","Nichtdeutsche",2017,"201706",15885,16200,-0.82,-1.94,16454
"Arbeitslose","Nichtdeutsche",2017,"201707",15830,16101,-0.35,-1.68,16432
"Arbeitslose","Nichtdeutsche",2017,"201708",16267,16483,2.76,-1.31,16414
"Arbeitslose","Nichtdeutsche",2017,"201709",15680,16240,-3.61,-3.45,16367
"Arbeitslose","Nichtdeutsche",2017,"201710",15285,15874,-2.52,-3.71,16318
"Arbeitslose","Nichtdeutsche",2017,"201711",14772,15755,-3.36,-6.24,16236
"Arbeitslose","Nichtdeutsche",2017,"201712",14727,15946,-0.3,-7.64,16135
"Arbeitslose","Nichtdeutsche",2016,"201601",18300,18395,12.91,-0.52,17220
"Arbeitslose","Nichtdeutsche",2016,"201602",18096,18142,-1.11,-0.25,17216
"Arbeitslose","Nichtdeutsche",2016,"201603",17600,17805,-2.74,-1.15,17199
"Arbeitslose","Nichtdeutsche",2016,"201604",17101,17609,-2.84,-2.88,17156
"Arbeitslose","Nichtdeutsche",2016,"201605",16848,16934,-1.48,-0.51,17149
"Arbeitslose","Nichtdeutsche",2016,"201606",16200,16835,-3.85,-3.77,17096
"Arbeitslose","Nichtdeutsche",2016,"201607",16101,17301,-0.61,-6.94,16996
"Arbeitslose","Nichtdeutsche",2016,"201608",16483,17198,2.37,-4.16,16937
"Arbeitslose","Nichtdeutsche",2016,"201609",16240,17000,-1.47,-4.47,16873
"Arbeitslose","Nichtdeutsche",2016,"201610",15874,16690,-2.25,-4.89,16805
"Arbeitslose","Nichtdeutsche",2016,"201611",15755,16615,-0.75,-5.18,16734
"Arbeitslose","Nichtdeutsche",2016,"201612",15946,16207,1.21,-1.61,16712
"Arbeitslose","Nichtdeutsche",2015,"201501",18395,18266,12.78,0.71,17158
"Arbeitslose","Nichtdeutsche",2015,"201502",18142,18303,-1.38,-0.88,17144
"Arbeitslose","Nichtdeutsche",2015,"201503",17805,18191,-1.86,-2.12,17112
"Arbeitslose","Nichtdeutsche",2015,"201504",17609,17431,-1.1,1.02,17127
"Arbeitslose","Nichtdeutsche",2015,"201505",16934,17246,-3.83,-1.81,17101
"Arbeitslose","Nichtdeutsche",2015,"201506",16835,17035,-0.58,-1.17,17084
"Arbeitslose","Nichtdeutsche",2015,"201507",17301,16924,2.77,2.23,17116
"Arbeitslose","Nichtdeutsche",2015,"201508",17198,16814,-0.6,2.28,17148
"Arbeitslose","Nichtdeutsche",2015,"201509",17000,16770,-1.15,1.37,17167
"Arbeitslose","Nichtdeutsche",2015,"201510",16690,16397,-1.82,1.79,17191
"Arbeitslose","Nichtdeutsche",2015,"201511",16615,16073,-0.45,3.37,17236
"Arbeitslose","Nichtdeutsche",2015,"201512",16207,16311,-2.46,-0.64,17228
"Arbeitslose","Nichtdeutsche",2014,"201401",18266,17119,13.07,6.7,16478
"Arbeitslose","Nichtdeutsche",2014,"201402",18303,16933,0.2,8.09,16592
"Arbeitslose","Nichtdeutsche",2014,"201403",18191,17039,-0.61,6.76,16688
"Arbeitslose","Nichtdeutsche",2014,"201404",17431,16445,-4.18,6,16771
"Arbeitslose","Nichtdeutsche",2014,"201405",17246,16164,-1.06,6.69,16861
"Arbeitslose","Nichtdeutsche",2014,"201406",17035,15866,-1.22,7.37,16958
"Arbeitslose","Nichtdeutsche",2014,"201407",16924,15967,-0.65,5.99,17038
"Arbeitslose","Nichtdeutsche",2014,"201408",16814,16461,-0.65,2.14,17067
"Arbeitslose","Nichtdeutsche",2014,"201409",16770,16294,-0.26,2.92,17107
"Arbeitslose","Nichtdeutsche",2014,"201410",16397,16186,-2.22,1.3,17125
"Arbeitslose","Nichtdeutsche",2014,"201411",16073,15964,-1.98,0.68,17134
"Arbeitslose","Nichtdeutsche",2014,"201412",16311,16154,1.48,0.97,17147
"Arbeitslose","Nichtdeutsche",2013,"201301",17119,15728,14.43,8.84,15009
"Arbeitslose","Nichtdeutsche",2013,"201302",16933,15546,-1.09,8.92,15124
"Arbeitslose","Nichtdeutsche",2013,"201303",17039,15321,0.63,11.21,15267
"Arbeitslose","Nichtdeutsche",2013,"201304",16445,15183,-3.49,8.31,15373
"Arbeitslose","Nichtdeutsche",2013,"201305",16164,14536,-1.71,11.2,15508
"Arbeitslose","Nichtdeutsche",2013,"201306",15866,14338,-1.84,10.66,15636
"Arbeitslose","Nichtdeutsche",2013,"201307",15967,14571,0.64,9.58,15752
"Arbeitslose","Nichtdeutsche",2013,"201308",16461,14947,3.09,10.13,15878
"Arbeitslose","Nichtdeutsche",2013,"201309",16294,14604,-1.01,11.57,16019
"Arbeitslose","Nichtdeutsche",2013,"201310",16186,14466,-0.66,11.89,16162
"Arbeitslose","Nichtdeutsche",2013,"201311",15964,14513,-1.37,10,16283
"Arbeitslose","Nichtdeutsche",2013,"201312",16154,14960,1.19,7.98,16383
"Arbeitslose","Nichtdeutsche",2012,"201201",15728,16790,12.61,-6.33,14879
"Arbeitslose","Nichtdeutsche",2012,"201202",15546,16358,-1.16,-4.96,14811
"Arbeitslose","Nichtdeutsche",2012,"201203",15321,16168,-1.45,-5.24,14741
"Arbeitslose","Nichtdeutsche",2012,"201204",15183,15464,-0.9,-1.82,14717
"Arbeitslose","Nichtdeutsche",2012,"201205",14536,15063,-4.26,-3.5,14673
"Arbeitslose","Nichtdeutsche",2012,"201206",14338,14509,-1.36,-1.18,14659
"Arbeitslose","Nichtdeutsche",2012,"201207",14571,14333,1.63,1.66,14679
"Arbeitslose","Nichtdeutsche",2012,"201208",14947,14572,2.58,2.57,14710
"Arbeitslose","Nichtdeutsche",2012,"201209",14604,14250,-2.29,2.48,14740
"Arbeitslose","Nichtdeutsche",2012,"201210",14466,14185,-0.94,1.98,14763
"Arbeitslose","Nichtdeutsche",2012,"201211",14513,13950,0.32,4.04,14810
"Arbeitslose","Nichtdeutsche",2012,"201212",14960,13967,3.08,7.11,14893
"Arbeitslose","Nichtdeutsche",2011,"201101",16790,17653,9.8,-4.89,15877
"Arbeitslose","Nichtdeutsche",2011,"201102",16358,17387,-2.57,-5.92,15791
"Arbeitslose","Nichtdeutsche",2011,"201103",16168,17156,-1.16,-5.76,15709
"Arbeitslose","Nichtdeutsche",2011,"201104",15464,16722,-4.35,-7.52,15604
"Arbeitslose","Nichtdeutsche",2011,"201105",15063,15899,-2.59,-5.26,15535
"Arbeitslose","Nichtdeutsche",2011,"201106",14509,15402,-3.68,-5.8,15460
"Arbeitslose","Nichtdeutsche",2011,"201107",14333,15251,-1.21,-6.02,15384
"Arbeitslose","Nichtdeutsche",2011,"201108",14572,15436,1.67,-5.6,15312
"Arbeitslose","Nichtdeutsche",2011,"201109",14250,15047,-2.21,-5.3,15245
"Arbeitslose","Nichtdeutsche",2011,"201110",14185,15079,-0.46,-5.93,15171
"Arbeitslose","Nichtdeutsche",2011,"201111",13950,15066,-1.66,-7.41,15078
"Arbeitslose","Nichtdeutsche",2011,"201112",13967,15291,0.12,-8.66,14967
"Arbeitslose","Nichtdeutsche",2010,"201001",17653,16287,8.67,8.39,16564
"Arbeitslose","Nichtdeutsche",2010,"201002",17387,16347,-1.51,6.36,16651
"Arbeitslose","Nichtdeutsche",2010,"201003",17156,16320,-1.33,5.12,16720
"Arbeitslose","Nichtdeutsche",2010,"201004",16722,16559,-2.53,0.98,16734
"Arbeitslose","Nichtdeutsche",2010,"201005",15899,16421,-4.92,-3.18,16690
"Arbeitslose","Nichtdeutsche",2010,"201006",15402,16345,-3.13,-5.77,16612
"Arbeitslose","Nichtdeutsche",2010,"201007",15251,16404,-0.98,-7.03,16516
"Arbeitslose","Nichtdeutsche",2010,"201008",15436,16840,1.21,-8.34,16399
"Arbeitslose","Nichtdeutsche",2010,"201009",15047,16822,-2.52,-10.55,16251
"Arbeitslose","Nichtdeutsche",2010,"201010",15079,16481,0.21,-8.51,16134
"Arbeitslose","Nichtdeutsche",2010,"201011",15066,16331,-0.09,-7.75,16029
"Arbeitslose","Nichtdeutsche",2010,"201012",15291,16245,1.49,-5.87,15949
"Arbeitslose","Nichtdeutsche",2009,"200901",16287,16626,12.96,-2.04,14858
"Arbeitslose","Nichtdeutsche",2009,"200902",16347,16252,0.37,0.58,14866
"Arbeitslose","Nichtdeutsche",2009,"200903",16320,15808,-0.17,3.24,14909
"Arbeitslose","Nichtdeutsche",2009,"200904",16559,15509,1.46,6.77,14996
"Arbeitslose","Nichtdeutsche",2009,"200905",16421,15028,-0.83,9.27,15112
"Arbeitslose","Nichtdeutsche",2009,"200906",16345,14527,-0.46,12.51,15264
"Arbeitslose","Nichtdeutsche",2009,"200907",16404,14306,0.36,14.67,15439
"Arbeitslose","Nichtdeutsche",2009,"200908",16840,14318,2.66,17.61,15649
"Arbeitslose","Nichtdeutsche",2009,"200909",16822,13935,-0.11,20.72,15889
"Arbeitslose","Nichtdeutsche",2009,"200910",16481,13935,-2.03,18.27,16101
"Arbeitslose","Nichtdeutsche",2009,"200911",16331,13972,-0.91,16.88,16298
"Arbeitslose","Nichtdeutsche",2009,"200912",16245,14419,-0.53,12.66,16450
"Arbeitslose","Nichtdeutsche",2008,"200801",16626,19394,6.39,-14.27,17030
"Arbeitslose","Nichtdeutsche",2008,"200802",16252,19201,-2.25,-15.36,16785
"Arbeitslose","Nichtdeutsche",2008,"200803",15808,18729,-2.73,-15.6,16541
"Arbeitslose","Nichtdeutsche",2008,"200804",15509,18231,-1.89,-14.93,16314
"Arbeitslose","Nichtdeutsche",2008,"200805",15028,17546,-3.1,-14.35,16104
"Arbeitslose","Nichtdeutsche",2008,"200806",14527,16908,-3.33,-14.08,15906
"Arbeitslose","Nichtdeutsche",2008,"200807",14306,16723,-1.52,-14.45,15705
"Arbeitslose","Nichtdeutsche",2008,"200808",14318,16591,0.08,-13.7,15515
"Arbeitslose","Nichtdeutsche",2008,"200809",13935,16458,-2.67,-15.33,15305
"Arbeitslose","Nichtdeutsche",2008,"200810",13935,15950,0,-12.63,15137
"Arbeitslose","Nichtdeutsche",2008,"200811",13972,15773,0.27,-11.42,14987
"Arbeitslose","Nichtdeutsche",2008,"200812",14419,15627,3.2,-7.73,14886
"Arbeitslose","Nichtdeutsche",2007,"200701",19394,24185,4.03,-19.81,20942
"Arbeitslose","Nichtdeutsche",2007,"200702",19201,23882,-1,-19.6,20552
"Arbeitslose","Nichtdeutsche",2007,"200703",18729,23676,-2.46,-20.89,20140
"Arbeitslose","Nichtdeutsche",2007,"200704",18231,23166,-2.66,-21.3,19728
"Arbeitslose","Nichtdeutsche",2007,"200705",17546,22211,-3.76,-21,19340
"Arbeitslose","Nichtdeutsche",2007,"200706",16908,21619,-3.64,-21.79,18947
"Arbeitslose","Nichtdeutsche",2007,"200707",16723,20797,-1.09,-19.59,18608
"Arbeitslose","Nichtdeutsche",2007,"200708",16591,20432,-0.79,-18.8,18287
"Arbeitslose","Nichtdeutsche",2007,"200709",16458,19660,-0.8,-16.29,18021
"Arbeitslose","Nichtdeutsche",2007,"200710",15950,19106,-3.09,-16.52,17758
"Arbeitslose","Nichtdeutsche",2007,"200711",15773,18717,-1.11,-15.73,17512
"Arbeitslose","Nichtdeutsche",2007,"200712",15627,18643,-0.93,-16.18,17261
"Arbeitslose","Nichtdeutsche",2006,"200601",24185,,,,24185
"Arbeitslose","Nichtdeutsche",2006,"200602",23882,,-1.25,,24034
"Arbeitslose","Nichtdeutsche",2006,"200603",23676,,-0.86,,23914
"Arbeitslose","Nichtdeutsche",2006,"200604",23166,,-2.15,,23727
"Arbeitslose","Nichtdeutsche",2006,"200605",22211,,-4.12,,23424
"Arbeitslose","Nichtdeutsche",2006,"200606",21619,,-2.67,,23123
"Arbeitslose","Nichtdeutsche",2006,"200607",20797,,-3.8,,22791
"Arbeitslose","Nichtdeutsche",2006,"200608",20432,,-1.76,,22496
"Arbeitslose","Nichtdeutsche",2006,"200609",19660,,-3.78,,22181
"Arbeitslose","Nichtdeutsche",2006,"200610",19106,,-2.82,,21873
"Arbeitslose","Nichtdeutsche",2006,"200611",18717,,-2.04,,21586
"Arbeitslose","Nichtdeutsche",2006,"200612",18643,,-0.4,,21341
"Arbeitslose","Schwerbehinderte",2022,"202201",2892,2673,4.86,8.19,2781
"Arbeitslose","Schwerbehinderte",2022,"202202",2847,2668,-1.56,6.71,2796
"Arbeitslose","Schwerbehinderte",2022,"202203",2824,2741,-0.81,3.03,2803
"Arbeitslose","Schwerbehinderte",2022,"202204",2743,2786,-2.87,-1.54,2799
"Arbeitslose","Schwerbehinderte",2022,"202205",2629,2794,-4.16,-5.91,2786
"Arbeitslose","Schwerbehinderte",2022,"202206",2656,2809,1.03,-5.45,2773
"Arbeitslose","Schwerbehinderte",2022,"202207",2686,2786,1.13,-3.59,2764
"Arbeitslose","Schwerbehinderte",2022,"202208",2752,2798,2.46,-1.64,2761
"Arbeitslose","Schwerbehinderte",2022,"202209",,2787,,,
"Arbeitslose","Schwerbehinderte",2022,"202210",,2786,,,
"Arbeitslose","Schwerbehinderte",2022,"202211",,2767,,,
"Arbeitslose","Schwerbehinderte",2022,"202212",,2758,,,
"Arbeitslose","Schwerbehinderte",2021,"202101",2673,2410,0.79,10.91,2650
"Arbeitslose","Schwerbehinderte",2021,"202102",2668,2430,-0.19,9.79,2670
"Arbeitslose","Schwerbehinderte",2021,"202103",2741,2405,2.74,13.97,2698
"Arbeitslose","Schwerbehinderte",2021,"202104",2786,2629,1.64,5.97,2711
"Arbeitslose","Schwerbehinderte",2021,"202105",2794,2651,0.29,5.39,2723
"Arbeitslose","Schwerbehinderte",2021,"202106",2809,2687,0.54,4.54,2733
"Arbeitslose","Schwerbehinderte",2021,"202107",2786,2699,-0.82,3.22,2740
"Arbeitslose","Schwerbehinderte",2021,"202108",2798,2781,0.43,0.61,2742
"Arbeitslose","Schwerbehinderte",2021,"202109",2787,2780,-0.39,0.25,2742
"Arbeitslose","Schwerbehinderte",2021,"202110",2786,2749,-0.04,1.35,2745
"Arbeitslose","Schwerbehinderte",2021,"202111",2767,2664,-0.68,3.87,2754
"Arbeitslose","Schwerbehinderte",2021,"202112",2758,2652,-0.33,4,2763
"Arbeitslose","Schwerbehinderte",2020,"202001",2410,2530,4.92,-4.74,2381
"Arbeitslose","Schwerbehinderte",2020,"202002",2430,2425,0.83,0.21,2381
"Arbeitslose","Schwerbehinderte",2020,"202003",2405,2446,-1.03,-1.68,2378
"Arbeitslose","Schwerbehinderte",2020,"202004",2629,2393,9.31,9.86,2397
"Arbeitslose","Schwerbehinderte",2020,"202005",2651,2425,0.84,9.32,2416
"Arbeitslose","Schwerbehinderte",2020,"202006",2687,2423,1.36,10.9,2438
"Arbeitslose","Schwerbehinderte",2020,"202007",2699,2411,0.45,11.95,2462
"Arbeitslose","Schwerbehinderte",2020,"202008",2781,2388,3.04,16.46,2495
"Arbeitslose","Schwerbehinderte",2020,"202009",2780,2295,-0.04,21.13,2535
"Arbeitslose","Schwerbehinderte",2020,"202010",2749,2316,-1.12,18.7,2571
"Arbeitslose","Schwerbehinderte",2020,"202011",2664,2337,-3.09,13.99,2599
"Arbeitslose","Schwerbehinderte",2020,"202012",2652,2297,-0.45,15.45,2628
"Arbeitslose","Schwerbehinderte",2019,"201901",2530,2505,8.12,1,2388
"Arbeitslose","Schwerbehinderte",2019,"201902",2425,2403,-4.15,0.92,2390
"Arbeitslose","Schwerbehinderte",2019,"201903",2446,2390,0.87,2.34,2395
"Arbeitslose","Schwerbehinderte",2019,"201904",2393,2385,-2.17,0.34,2395
"Arbeitslose","Schwerbehinderte",2019,"201905",2425,2380,1.34,1.89,2399
"Arbeitslose","Schwerbehinderte",2019,"201906",2423,2403,-0.08,0.83,2401
"Arbeitslose","Schwerbehinderte",2019,"201907",2411,2354,-0.5,2.42,2406
"Arbeitslose","Schwerbehinderte",2019,"201908",2388,2425,-0.95,-1.53,2403
"Arbeitslose","Schwerbehinderte",2019,"201909",2295,2362,-3.89,-2.84,2397
"Arbeitslose","Schwerbehinderte",2019,"201910",2316,2353,0.92,-1.57,2394
"Arbeitslose","Schwerbehinderte",2019,"201911",2337,2334,0.91,0.13,2394
"Arbeitslose","Schwerbehinderte",2019,"201912",2297,2340,-1.71,-1.84,2391
"Arbeitslose","Schwerbehinderte",2018,"201801",2505,2423,7.56,3.38,2438
"Arbeitslose","Schwerbehinderte",2018,"201802",2403,2416,-4.07,-0.54,2437
"Arbeitslose","Schwerbehinderte",2018,"201803",2390,2441,-0.54,-2.09,2433
"Arbeitslose","Schwerbehinderte",2018,"201804",2385,2427,-0.21,-1.73,2430
"Arbeitslose","Schwerbehinderte",2018,"201805",2380,2430,-0.21,-2.06,2425
"Arbeitslose","Schwerbehinderte",2018,"201806",2403,2428,0.97,-1.03,2423
"Arbeitslose","Schwerbehinderte",2018,"201807",2354,2478,-2.04,-5,2413
"Arbeitslose","Schwerbehinderte",2018,"201808",2425,2537,3.02,-4.41,2404
"Arbeitslose","Schwerbehinderte",2018,"201809",2362,2445,-2.6,-3.39,2397
"Arbeitslose","Schwerbehinderte",2018,"201810",2353,2452,-0.38,-4.04,2388
"Arbeitslose","Schwerbehinderte",2018,"201811",2334,2372,-0.81,-1.6,2385
"Arbeitslose","Schwerbehinderte",2018,"201812",2340,2329,0.26,0.47,2386
"Arbeitslose","Schwerbehinderte",2017,"201701",2423,2642,2.63,-8.29,2445
"Arbeitslose","Schwerbehinderte",2017,"201702",2416,2578,-0.29,-6.28,2432
"Arbeitslose","Schwerbehinderte",2017,"201703",2441,2497,1.03,-2.24,2427
"Arbeitslose","Schwerbehinderte",2017,"201704",2427,2483,-0.57,-2.26,2422
"Arbeitslose","Schwerbehinderte",2017,"201705",2430,2460,0.12,-1.22,2420
"Arbeitslose","Schwerbehinderte",2017,"201706",2428,2428,-0.08,0,2420
"Arbeitslose","Schwerbehinderte",2017,"201707",2478,2413,2.06,2.69,2425
"Arbeitslose","Schwerbehinderte",2017,"201708",2537,2455,2.38,3.34,2432
"Arbeitslose","Schwerbehinderte",2017,"201709",2445,2479,-3.63,-1.37,2429
"Arbeitslose","Schwerbehinderte",2017,"201710",2452,2359,0.29,3.94,2437
"Arbeitslose","Schwerbehinderte",2017,"201711",2372,2405,-3.26,-1.37,2434
"Arbeitslose","Schwerbehinderte",2017,"201712",2329,2361,-1.81,-1.36,2432
"Arbeitslose","Schwerbehinderte",2016,"201601",2642,2918,8.32,-9.46,2536
"Arbeitslose","Schwerbehinderte",2016,"201602",2578,2649,-2.42,-2.68,2531
"Arbeitslose","Schwerbehinderte",2016,"201603",2497,2579,-3.14,-3.18,2524
"Arbeitslose","Schwerbehinderte",2016,"201604",2483,2575,-0.56,-3.57,2516
"Arbeitslose","Schwerbehinderte",2016,"201605",2460,2513,-0.93,-2.11,2512
"Arbeitslose","Schwerbehinderte",2016,"201606",2428,2519,-1.3,-3.61,2504
"Arbeitslose","Schwerbehinderte",2016,"201607",2413,2544,-0.62,-5.15,2493
"Arbeitslose","Schwerbehinderte",2016,"201608",2455,2512,1.74,-2.27,2488
"Arbeitslose","Schwerbehinderte",2016,"201609",2479,2515,0.98,-1.43,2485
"Arbeitslose","Schwerbehinderte",2016,"201610",2359,2454,-4.84,-3.87,2477
"Arbeitslose","Schwerbehinderte",2016,"201611",2405,2496,1.95,-3.65,2470
"Arbeitslose","Schwerbehinderte",2016,"201612",2361,2439,-1.83,-3.2,2463
"Arbeitslose","Schwerbehinderte",2015,"201501",2918,2881,7.6,1.28,2732
"Arbeitslose","Schwerbehinderte",2015,"201502",2649,2707,-9.22,-2.14,2727
"Arbeitslose","Schwerbehinderte",2015,"201503",2579,2701,-2.64,-4.52,2717
"Arbeitslose","Schwerbehinderte",2015,"201504",2575,2677,-0.16,-3.81,2708
"Arbeitslose","Schwerbehinderte",2015,"201505",2513,2686,-2.41,-6.44,2694
"Arbeitslose","Schwerbehinderte",2015,"201506",2519,2700,0.24,-6.7,2679
"Arbeitslose","Schwerbehinderte",2015,"201507",2544,2740,0.99,-7.15,2663
"Arbeitslose","Schwerbehinderte",2015,"201508",2512,2710,-1.26,-7.31,2646
"Arbeitslose","Schwerbehinderte",2015,"201509",2515,2727,0.12,-7.77,2628
"Arbeitslose","Schwerbehinderte",2015,"201510",2454,2755,-2.43,-10.93,2603
"Arbeitslose","Schwerbehinderte",2015,"201511",2496,2750,1.71,-9.24,2582
"Arbeitslose","Schwerbehinderte",2015,"201512",2439,2712,-2.28,-10.07,2559
"Arbeitslose","Schwerbehinderte",2014,"201401",2881,2666,14.1,8.06,2547
"Arbeitslose","Schwerbehinderte",2014,"201402",2707,2479,-6.04,9.2,2566
"Arbeitslose","Schwerbehinderte",2014,"201403",2701,2515,-0.22,7.4,2581
